TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20180111,24.78,1.0,23.324,1.017,1.0,26.012,2.341,1.0,24.571,23.283,0.622,25.66,1.854,24.78,1.0,23.324,1.017,1.0,26.012,2.341,1.0,437.415,162.148,1.0,122.629,162.148,1.0,-9999,-9999,415.02,415.02,0.0,477.392,1.0,480.947,477.392,1.0,3.028,1.0,1.752,3.028,1.0,98.89,98.918,1.0,10.375,10.375,0.0,0.722,1.148,0.583333,0.2346562142857143,0.5833333333333334,119.50588125000002,1.0,325.9632083333334,1.0,424.677,1.0,24.918,1.0,-9999,-9999,103.677,-9999,-9999,-9999,-9999,6.56682,-9999,21.5402,-9999,-9999,-9999,-9999,1.53287,-9999,-9999,-9999,22,26,22,26,-4.20156,1.0,1.01058,1.17682,-3.66246,1.0,0.961468,1.13493,-4.18327,0.997917,0.0937486,-5.63491,-4.86853,-4.33463,-4.13957,-3.75443,-3.66246,-3.46874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.76555,0.312722,1.0,0.809765,1.42253,-14.0456,13.8291,1.0,1.66217,1.66591,8.73356,0.21601,1.0,0.537692,1.28724,-13.9056,14.0457,1.0,1.64887,1.65264,4.84242,6.39444,7.37874,7.78454,8.59872,8.73356,9.11859,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.3693,-14.1099,-14.0943,-13.9551,-13.9056,-13.8868,-13.8153,0.961538,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.43325,6.57815,7.8917,0.219322,6.2405,6.57815,6.81573,7.71841,8.5801,9.04371,9.57166,11.3783,11.2155,11.8605,0.144076,11.2155,11.2155,11.3783,11.6047,12.1645,12.1904,12.5475,-9999,-9999
20180112,25.597,1.0,24.508,1.352,1.0,26.518,2.885,1.0,25.02,23.802,1.359,26.051,2.112,25.597,1.0,24.508,1.352,1.0,26.518,2.885,1.0,437.707,176.874,1.0,146.936,176.874,1.0,-9999,-9999,414.733,414.733,0.0,479.399,1.0,480.756,479.399,1.0,5.205,1.0,3.394,5.205,1.0,98.829,98.85,0.958333,5.345,5.345,0.0,0.855,1.138,0.958333,0.17675154347826091,0.9583333333333334,103.62365999999997,0.9375,301.1003333333334,0.9375,420.276,1.0,24.872,1.0,-9999,-9999,82.1867,-9999,-9999,-9999,-9999,5.72767,-9999,15.7796,-9999,-9999,-9999,-9999,1.3003,-9999,-9999,-9999,22,26,22,26,-3.5558,0.958333,0.869054,1.17445,-3.04574,0.958333,0.843714,1.15583,-3.97483,0.946354,0.151319,-6.5306,-4.71321,-4.24886,-3.82878,-3.2462,-3.13322,-3.04574,0.916667,0.958333,0.9375,0.958333,0.9375,0.958333,0.958333,8.15229,0.938529,1.0,0.81433,1.4534,-13.224,15.0405,0.923077,1.38404,1.74719,9.06994,1.19482,1.0,0.627703,1.35766,-13.0931,15.2284,0.923077,1.40389,1.76295,4.62853,6.66226,7.3391,8.29988,8.97423,9.06994,9.06994,0.909091,0.590909,1.0,1.0,1.0,1.0,1.0,-15.5347,-15.261,-13.9699,-13.6214,-13.224,-13.1283,-13.0931,0.923077,0.923077,0.923077,0.884615,0.923077,0.923077,0.923077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.83803,7.07177,8.23671,0.265888,6.02546,6.81287,7.07177,7.75293,9.09856,10.3624,10.4153,10.3903,10.5294,10.7688,0.139221,9.74319,9.99668,10.287,10.5294,11.4731,11.6739,11.8827,-9999,-9999
20180113,25.874,1.0,24.566,1.535,1.0,26.981,2.394,1.0,25.651,24.245,1.162,26.84,2.364,25.874,1.0,24.566,1.535,1.0,26.981,2.394,1.0,438.005,145.568,1.0,146.67,145.568,1.0,-9999,-9999,412.39,412.39,0.0,485.07,1.0,479.202,485.07,1.0,5.433,1.0,4.425,5.433,1.0,98.692,98.704,1.0,1.529,1.529,0.0,1.357,1.155,0.9375,0.15913017777777777,0.9375,102.34941250000001,1.0,291.25539583333335,1.0,422.949,1.0,24.935,1.0,-9999,-9999,90.5704,-9999,-9999,-9999,-9999,6.8767,-9999,17.1365,-9999,-9999,-9999,-9999,1.42005,-9999,-9999,-9999,22,26,22,26,-3.63795,1.0,0.941164,1.15142,-3.15518,1.0,0.918652,1.13309,-3.73523,0.980208,0.122705,-5.80106,-4.38247,-4.11155,-3.60236,-3.15518,-3.05587,-2.89369,0.9375,1.0,1.0,1.0,1.0,0.958333,1.0,8.12921,1.34845,1.0,0.816687,1.4942,-13.3506,13.4258,1.0,1.52511,1.6002,9.00428,1.63283,1.0,0.678044,1.42317,-13.2322,13.624,1.0,1.5303,1.60514,4.63818,6.83125,7.47996,8.28138,9.00428,9.33378,9.53292,0.954545,1.0,1.0,1.0,1.0,1.0,1.0,-14.3085,-14.201,-13.5769,-13.4816,-13.2505,-13.2322,-13.2143,0.884615,0.923077,1.0,0.884615,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.99946,6.66695,8.21452,0.294445,5.51788,6.66219,6.66695,7.94297,9.25569,10.5416,10.6298,9.92426,9.46458,10.2324,0.14772,8.68554,9.46331,9.46458,9.9289,10.9761,11.4779,11.524,-9999,-9999
20180114,26.291,1.0,24.503,0.678,1.0,27.804,2.436,1.0,25.987,24.675,0.831,27.098,2.199,26.291,1.0,24.503,0.678,1.0,27.804,2.436,1.0,438.31,208.944,1.0,160.192,208.944,1.0,-9999,-9999,415.066,415.066,0.0,485.606,1.0,480.977,485.606,1.0,5.282,1.0,4.269,5.282,1.0,98.573,98.55,1.0,5.216,5.216,0.0,1.357,1.544,0.9375,0.19382402222222225,0.9375,165.98323541666667,1.0,430.33324999999996,1.0,427.386,1.0,25.283,1.0,-9999,-9999,123.998,-9999,-9999,-9999,-9999,6.77019,-9999,21.8308,-9999,-9999,-9999,-9999,1.46612,-9999,-9999,-9999,22,26,22,26,-5.09512,0.958333,0.928405,1.30332,-4.31116,0.958333,0.902546,1.28503,-5.19212,0.942187,0.136337,-7.26865,-6.14059,-5.87037,-4.8696,-4.69705,-4.31116,-4.31116,0.916667,0.958333,0.958333,0.9375,0.958333,0.958333,0.958333,7.88626,4.30213,1.0,0.943686,1.92302,-15.7374,15.6941,0.923077,1.44582,1.45955,9.37361,2.55483,1.0,0.809011,1.86063,-15.6012,15.9112,0.923077,1.45243,1.46609,3.56812,6.02252,6.54703,8.3665,8.60463,9.37361,9.37361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16.2532,-16.0006,-15.9504,-15.7371,-15.6371,-15.6012,-15.6012,0.923077,0.923077,0.846154,0.923077,0.923077,0.923077,0.923077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.95936,5.55017,7.98633,0.311944,5.05936,5.53583,5.55017,7.97317,8.92229,9.85452,10.7305,11.375,10.6139,11.4622,0.193331,10.1513,10.6099,10.6139,11.375,12.2725,12.3234,13.2365,-9999,-9999
20180115,23.393,1.0,22.701,0.342,1.0,23.978,1.2,1.0,24.575,23.702,0.406,25.314,2.007,23.393,1.0,22.701,0.342,1.0,23.978,1.2,1.0,438.622,62.876,1.0,158.862,62.876,1.0,-9999,-9999,421.906,421.906,0.0,471.356,1.0,485.514,471.356,1.0,1.046,1.0,3.281,1.046,1.0,98.719,98.754,1.0,4.984,4.984,0.0,1.189,1.541,0.541667,0.20665953846153845,0.5416666666666666,33.53154166666666,1.0,130.84152083333333,1.0,424.594,1.0,25.002,1.0,-9999,-9999,50.4493,-9999,-9999,-9999,-9999,4.01872,-9999,7.16009,-9999,-9999,-9999,-9999,1.19251,-9999,-9999,-9999,22,26,22,26,0.322911,1.0,0.845759,1.3086,1.27001,1.0,0.805042,1.28266,0.63644,0.979687,0.138129,-1.04002,-0.727102,-0.0760104,1.06788,1.27001,1.27001,1.48177,0.916667,0.9375,1.0,0.979167,1.0,1.0,0.9375,8.97503,1.40252,1.0,0.857959,1.8108,-7.01979,13.4246,1.0,1.31792,1.42491,10.5166,1.66084,1.0,0.793335,1.78109,-6.63923,13.8595,1.0,1.26514,1.37624,6.84082,7.32727,8.09281,10.0306,10.2713,10.5166,10.5166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.73528,-7.25324,-7.11586,-6.6713,-6.57071,-6.16981,-6.02307,1.0,1.0,1.0,1.0,1.0,0.884615,0.884615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.66586,3.81898,7.01253,0.314471,3.7978,3.81898,4.79134,7.65657,8.45395,8.78737,9.08852,6.64569,5.08008,6.37342,0.155858,4.40241,5.08008,5.44028,6.64569,6.98697,7.17054,7.21921,-9999,-9999
20180116,23.077,1.0,22.886,0.377,1.0,23.238,0.478,1.0,23.628,23.267,0.473,23.934,0.827,23.077,1.0,22.886,0.377,1.0,23.238,0.478,1.0,438.939,56.876,1.0,95.698,56.876,1.0,-9999,-9999,418.407,418.407,0.0,469.365,1.0,483.194,469.365,1.0,0.469,1.0,0.759,0.469,1.0,98.907,98.935,1.0,20.67,20.67,0.0,1.175,1.318,0.833333,0.183300875,0.8333333333333334,18.321241666666666,1.0,120.61133333333335,1.0,428.445,1.0,24.668,1.0,-9999,-9999,35.9545,-9999,-9999,-9999,-9999,3.32394,-9999,6.20919,-9999,-9999,-9999,-9999,1.06178,-9999,-9999,-9999,22,26,22,26,1.20637,0.979167,0.752846,1.21261,2.33478,0.979167,0.795775,1.23972,1.8386,0.899479,0.166978,0.0118683,0.43358,1.20637,2.14849,2.33478,2.33478,3.48842,0.979167,0.979167,0.979167,0.791667,0.979167,0.979167,0.6875,9.9055,0.485896,1.0,0.829574,1.86933,-6.23539,12.2845,0.961538,1.14066,1.65384,11.8476,0.464198,1.0,1.03705,1.9702,-5.87119,12.7264,0.961538,1.11096,1.6335,7.23379,8.51024,9.16484,11.1363,11.8476,11.8606,12.0248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.78882,-6.68815,-6.21362,-5.87119,-5.59095,-4.2931,-3.60327,0.961538,0.961538,0.615385,0.961538,0.615385,0.423077,0.423077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.57151,2.68065,6.63513,0.355772,2.68065,2.93298,4.77605,7.59934,7.99954,8.26004,9.09222,7.36654,4.90752,6.67892,0.205803,4.14238,4.90752,5.1887,7.32681,7.5501,7.68525,7.9081,-9999,-9999
20180117,24.485,1.0,23.461,1.328,1.0,25.352,2.075,1.0,24.542,23.466,1.326,25.451,2.008,24.485,1.0,23.461,1.328,1.0,25.352,2.075,1.0,439.261,136.638,1.0,110.589,136.638,1.0,-9999,-9999,418.461,418.461,0.0,470.634,1.0,483.229,470.634,1.0,3.878,1.0,3.628,3.878,1.0,98.904,98.908,1.0,2.745,2.745,0.0,0.638,1.073,0.958333,0.18169656521739133,0.9583333333333334,96.45047916666665,1.0,273.5838541666667,1.0,422.768,1.0,24.59,1.0,-9999,-9999,88.7399,-9999,-9999,-9999,-9999,6.97307,-9999,17.3537,-9999,-9999,-9999,-9999,1.32358,-9999,-9999,-9999,22,26,22,26,-4.40697,0.979167,0.955133,1.12593,-3.96579,0.979167,0.913206,1.09059,-4.10787,0.951563,0.0763277,-4.95362,-4.78593,-4.53699,-3.96579,-3.69519,-3.59355,-3.55273,1.0,0.75,0.895833,0.979167,0.916667,0.979167,0.916667,7.90332,0.761018,1.0,0.883097,1.32835,-14.5276,13.3318,0.961538,1.5261,1.53201,8.71473,1.01845,1.0,0.664468,1.19422,-14.4293,13.5002,0.961538,1.52424,1.53016,6.47445,7.37228,7.81581,8.71473,9.11038,9.35687,9.6098,1.0,1.0,0.727273,1.0,1.0,1.0,1.0,-15.1277,-14.6056,-14.5787,-14.4293,-14.3918,-14.3367,-14.2283,0.769231,0.961538,0.961538,0.961538,0.961538,0.961538,0.884615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.75231,1.90176,6.73199,0.427409,1.86272,2.72114,4.584,7.77171,8.13342,9.02699,9.74018,12.3486,9.15834,11.4676,0.245033,8.52293,9.15834,9.78527,12.2784,12.3486,12.7867,13.1393,-9999,-9999
20180118,25.716,1.0,24.487,1.648,1.0,26.757,1.949,1.0,25.182,24.165,0.876,26.042,1.669,25.716,1.0,24.487,1.648,1.0,26.757,1.949,1.0,439.587,166.532,1.0,142.562,166.532,1.0,-9999,-9999,414.352,414.352,0.0,484.133,1.0,480.504,484.133,1.0,4.149,1.0,2.391,4.149,1.0,98.843,98.842,1.0,10.696,10.696,0.0,0.709,1.018,1.0,0.18769477083333333,1.0,125.44546583333333,1.0,337.45454166666667,1.0,425.25,1.0,24.893,1.0,-9999,-9999,98.4841,-9999,-9999,-9999,-9999,7.08139,-9999,25.4153,-9999,-9999,-9999,-9999,1.54561,-9999,-9999,-9999,22,26,22,26,-5.92755,0.958333,0.984602,1.09955,-5.3405,0.958333,0.913781,1.03661,-5.65057,0.960417,0.0780996,-6.44165,-6.31804,-6.13461,-5.47963,-5.3405,-5.33911,-5.20352,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,7.57667,0.280856,1.0,0.910122,1.29103,-16.9564,13.7597,0.923077,1.57328,1.57969,8.68169,0.275932,1.0,0.532154,1.05907,-16.847,13.9596,0.923077,1.56205,1.5685,6.13808,6.85036,7.18821,8.31518,8.64199,8.68169,8.88318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-17.0683,-17.0365,-16.9564,-16.847,-16.7952,-16.7522,-16.5697,0.923077,0.923077,0.923077,0.923077,0.923077,0.884615,0.923077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.07127,1.25445,6.92161,0.507315,1.17057,2.36753,4.43545,8.15695,9.08633,9.85527,10.0324,14.5746,11.044,13.6054,0.27352,10.4178,11.044,11.929,14.512,14.5746,15.1058,15.4326,-9999,-9999
20180119,23.54,1.0,23.229,1.275,1.0,23.803,1.76,1.0,24.4,23.743,0.472,24.956,1.219,23.54,1.0,23.229,1.275,1.0,23.803,1.76,1.0,439.916,88.498,1.0,173.614,88.498,1.0,-9999,-9999,415.594,415.594,0.0,472.174,1.0,481.328,472.174,1.0,0.945,1.0,1.98,0.945,1.0,98.876,98.876,1.0,11.569,11.569,0.0,0.848,1.196,0.520833,0.24409479999999997,0.5208333333333334,60.73749354166666,1.0,185.52112499999998,1.0,427.422,1.0,24.999,1.0,-9999,-9999,55.6547,-9999,-9999,-9999,-9999,4.9695,-9999,11.7615,-9999,-9999,-9999,-9999,1.16472,-9999,-9999,-9999,22,26,22,26,-0.498075,1.0,0.948346,1.17341,0.0196648,1.0,0.82995,1.07997,-0.0168452,0.914583,0.0903857,-1.02576,-0.837268,-0.460462,0.0196648,0.464659,0.544792,0.604144,1.0,1.0,1.0,1.0,0.791667,1.0,0.791667,7.08561,0.426073,1.0,1.21275,1.56833,-6.88161,16.7754,1.0,1.33919,1.39834,7.74348,0.643961,1.0,0.82149,1.28986,-6.51719,17.0684,1.0,1.30266,1.36339,6.0694,6.35128,6.85537,7.74348,8.31368,8.34014,8.44434,1.0,1.0,1.0,1.0,0.772727,0.772727,0.772727,-6.96192,-6.88161,-6.61988,-6.51719,-6.13619,-6.07683,-5.99046,1.0,1.0,1.0,1.0,1.0,0.769231,0.807692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.58803,1.69203,7.45507,0.555221,1.62713,1.93403,4.0152,9.53423,9.67641,10.3875,11.3182,8.72988,6.26661,7.95613,0.197333,5.71747,6.26661,6.51333,8.63767,8.72988,9.07867,9.36487,-9999,-9999
20180120,24.024,1.0,22.792,0.899,1.0,25.066,2.371,1.0,25.174,23.957,1.099,26.204,2.469,24.024,1.0,22.792,0.899,1.0,25.066,2.371,1.0,440.248,136.215,1.0,186.62,136.215,1.0,-9999,-9999,419.3,419.3,0.0,473.392,1.0,483.786,473.392,1.0,1.946,1.0,3.957,1.946,1.0,98.829,98.834,1.0,2.695,2.695,0.0,0.769,1.147,0.604167,0.22298986206896554,0.6041666666666666,102.33041854166667,1.0,277.85245833333335,1.0,421.16,1.0,25.076,1.0,-9999,-9999,87.5814,-9999,-9999,-9999,-9999,6.64926,-9999,21.5307,-9999,-9999,-9999,-9999,1.44233,-9999,-9999,-9999,22,26,22,26,-3.56021,1.0,0.933808,1.40648,-3.1685,1.0,0.887991,1.37649,-3.3266,0.91875,0.121606,-4.50659,-4.48909,-4.17162,-3.28089,-2.76253,-2.38558,-2.26684,1.0,1.0,1.0,1.0,0.833333,0.791667,0.770833,7.19342,0.729495,1.0,1.0224,1.80489,-12.4205,15.6104,1.0,1.41825,1.53807,7.80768,1.06647,1.0,0.883518,1.73,-12.2434,15.8307,1.0,1.39168,1.51361,5.56671,5.62557,6.15496,7.60969,8.58791,8.60033,8.81267,1.0,1.0,1.0,1.0,0.727273,1.0,0.727273,-12.7669,-12.7464,-12.6295,-12.2454,-11.906,-11.556,-11.4897,1.0,1.0,1.0,1.0,1.0,0.769231,0.807692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.0261,3.89649,9.96819,0.718922,1.35726,3.89649,4.82108,12.7916,13.0772,13.1678,14.9625,13.7842,9.86091,12.2655,0.316156,8.62277,9.75131,9.86091,13.4334,13.523,14.1317,14.4,-9999,-9999
20180121,24.604,1.0,23.637,1.097,1.0,25.422,2.312,1.0,24.487,23.389,0.561,25.415,1.305,24.604,1.0,23.637,1.097,1.0,25.422,2.312,1.0,440.581,150.251,1.0,133.178,150.251,1.0,-9999,-9999,417.672,417.672,0.0,476.37,1.0,482.706,476.37,1.0,2.682,1.0,2.063,2.682,1.0,98.765,98.76,1.0,22.616,22.616,0.0,0.895,1.124,0.854167,0.20569156097560978,0.8541666666666666,111.4069493125,1.0,307.17068750000004,1.0,415.523,1.0,24.859,1.0,-9999,-9999,92.5377,-9999,-9999,-9999,-9999,6.38896,-9999,22.7964,-9999,-9999,-9999,-9999,1.4064,-9999,-9999,-9999,22,26,22,26,-2.93573,1.0,0.832172,1.23591,-2.75826,1.0,0.801806,1.21567,-2.65019,0.990625,0.121697,-3.73738,-3.59296,-3.27197,-2.75826,-2.05977,-1.76544,-1.34142,1.0,1.0,1.0,1.0,1.0,0.979167,0.958333,8.54863,0.871258,1.0,0.75735,1.63673,-12.4562,18.0438,1.0,1.33458,1.39781,8.88854,0.719269,1.0,0.562012,1.55601,-12.4281,18.0764,1.0,1.34484,1.40761,7.41532,7.41532,7.94105,8.88854,10.1154,10.3173,10.662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-12.7105,-12.6665,-12.5403,-12.4281,-12.2236,-11.8352,-11.3879,1.0,1.0,1.0,1.0,1.0,0.961538,0.923077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.389,5.07241,11.0302,0.770603,1.35484,5.06438,5.39842,14.1525,14.4251,14.5516,16.2803,15.1566,11.0941,13.4112,0.337434,9.57272,10.7729,11.0941,14.7218,14.7741,15.4262,15.6971,-9999,-9999
20180122,25.749,1.0,23.898,0.634,1.0,27.315,2.645,1.0,25.44,23.892,0.872,26.75,2.558,25.749,1.0,23.898,0.634,1.0,27.315,2.645,1.0,440.916,179.313,1.0,198.26,179.313,1.0,-9999,-9999,416.213,416.213,0.0,473.933,1.0,481.738,473.933,1.0,4.274,1.0,4.21,4.274,1.0,98.63,98.603,1.0,7.143,7.143,0.0,1.188,1.425,1.0,0.2804071458333333,1.0,140.852875,1.0,360.64960416666673,1.0,416.772,1.0,25.236,1.0,-9999,-9999,101.367,-9999,-9999,-9999,-9999,7.21779,-9999,30.7085,-9999,-9999,-9999,-9999,1.4887,-9999,-9999,-9999,22,26,22,26,-5.50032,0.979167,0.893561,1.48547,-5.26696,0.979167,0.854597,1.46236,-5.02978,0.983854,0.147509,-6.12567,-6.12055,-5.85724,-5.26696,-4.26665,-3.74724,-3.70387,0.979167,0.979167,0.979167,0.979167,1.0,0.979167,0.958333,8.20897,0.598218,1.0,0.769496,1.89284,-16.7313,16.7158,0.961538,1.45022,1.55154,8.66186,0.430861,1.0,0.528053,1.80819,-16.6994,16.7675,0.961538,1.45322,1.55435,7.07285,7.07285,7.53377,8.66186,10.2573,10.5316,10.7593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-16.8825,-16.8734,-16.7688,-16.6994,-16.2698,-15.7705,-14.9532,0.961538,0.961538,0.961538,0.961538,1.0,0.961538,0.923077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.7261,5.42022,10.8186,0.690191,2.01118,5.3946,5.68895,13.6148,13.8169,14.0663,15.3209,16.884,12.8499,15.0315,0.360982,11.0547,12.3827,12.8499,16.423,16.4869,17.105,17.393,-9999,-9999
