system:index,albedo,date,.geo
124,300.8227233886719,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,300.8310546875,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,300.6903381347656,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,300.5282287597656,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,300.713134765625,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,300.8697509765625,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,300.69622802734375,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,300.7669677734375,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,300.6377258300781,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,300.44384765625,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,300.3620300292969,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,300.42034912109375,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,300.50115966796875,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,300.5016174316406,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,300.38970947265625,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,300.1915283203125,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,299.9769592285156,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,299.8059387207031,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,299.928955078125,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,300.0258483886719,2009-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,300.0827331542969,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,300.10870361328125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,300.05560302734375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,299.8461608886719,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,299.5028076171875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,299.0372619628906,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,298.8499450683594,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,298.69390869140625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,298.5141906738281,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,298.36962890625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,298.5230407714844,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,299.04150390625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,299.4499816894531,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,299.95379638671875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,300.474609375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,300.787109375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,300.9414978027344,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,300.95068359375,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,300.7892150878906,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,300.44488525390625,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,299.9646301269531,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,299.52685546875,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,299.42559814453125,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,299.2279968261719,2009-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,298.830322265625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,298.58868408203125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,298.4248046875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,298.198486328125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,297.97357177734375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,297.9233703613281,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,298.03265380859375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,298.3337707519531,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,298.3683166503906,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,298.2282409667969,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,298.24261474609375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,298.46429443359375,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,298.6648254394531,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,298.8495788574219,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,299.24951171875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,299.38238525390625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,299.21124267578125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,298.93902587890625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,298.6639404296875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,298.35479736328125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,298.098388671875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,298.00115966796875,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,298.106689453125,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,298.099853515625,2009-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,297.7356262207031,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,297.5891418457031,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,297.552001953125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,297.5213928222656,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,297.43011474609375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,297.2660827636719,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,297.12060546875,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,297.0506896972656,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,297.0001525878906,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,297.0877990722656,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,297.4404296875,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,297.90570068359375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,298.412353515625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,299.4529724121094,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,300.3557434082031,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,300.90411376953125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,301.23492431640625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,301.393798828125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,301.3482666015625,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,301.055908203125,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,300.6783142089844,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,300.12255859375,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,299.6321105957031,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,299.4118347167969,2009-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,299.33538818359375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,299.2561340332031,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,299.0624084472656,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,298.870849609375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,298.7915954589844,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,298.6641845703125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,298.4621276855469,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,298.1698303222656,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,298.00689697265625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,298.0235900878906,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,298.32122802734375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,298.889404296875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,299.527587890625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,300.083740234375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,300.63519287109375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,301.0982666015625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,301.4638977050781,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,301.68853759765625,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,301.7080078125,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,301.5268249511719,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,301.10516357421875,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,300.55218505859375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,300.0596618652344,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,299.85687255859375,2009-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,299.7763671875,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,299.5716552734375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,299.3504943847656,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,299.1789855957031,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,299.0242614746094,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,298.9185485839844,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,298.8428649902344,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,298.7177734375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,298.6715087890625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,298.5685729980469,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,298.5564270019531,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,298.6972961425781,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,298.8534851074219,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,299.5863342285156,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,300.3234558105469,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,300.849853515625,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,301.1802673339844,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,301.39239501953125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,301.37188720703125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,301.13653564453125,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,300.7197570800781,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,300.1575927734375,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,299.7261657714844,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,299.5966491699219,2009-01-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,299.52679443359375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,299.35235595703125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,299.2203063964844,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,299.093994140625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,298.953125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,298.77783203125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,298.62432861328125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,298.53741455078125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,298.47662353515625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,298.3925476074219,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,298.61224365234375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,298.9705810546875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,299.3601379394531,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,299.85516357421875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,300.4853210449219,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,301.121337890625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,301.5519714355469,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,301.7816162109375,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,301.81646728515625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,301.5460205078125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,301.0711669921875,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,300.517578125,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,300.078369140625,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,299.8212585449219,2009-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,299.7323303222656,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,299.69451904296875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,299.4927062988281,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,299.261474609375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,299.0640563964844,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,298.8831787109375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,298.7065124511719,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,298.5564270019531,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,298.4289855957031,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,298.3345642089844,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,298.5912780761719,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,298.95697021484375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,299.61407470703125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,300.3882751464844,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,300.9984130859375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,301.4713134765625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,301.77972412109375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,301.90557861328125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,301.85321044921875,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,301.6772155761719,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,301.319580078125,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,300.700927734375,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,300.2082214355469,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,300.01617431640625,2009-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,299.9172668457031,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,299.98858642578125,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,300.0840759277344,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,300.1590576171875,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,300.0947265625,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,300.01239013671875,2009-01-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
